26,24,70.67,
32,22,72.93,
27,23,73.74,
32,24,72.69,
30,25,72.92,
36,26,71.84,
20,27,70.94,
32,28,71.05,
29,29,70.56,
28,30,70.72,
29,31,72.04,
30,32,71.35,
15,33,71.02,
22,34,72.73,
28,36,70.36,
31,37,70.61,
30,38,70.19,
30,39,70.32,
26,40,70.9,
21,25,72.43,
19,26,72.39,
20,27,72.06,
25,28,71.76,
25,29,70.94,
24,30,71.02,
27,31,70.68,
28,32,70.89,
23,33,70.4,
26,34,69.8,
18,35,69.75,
19,36,70.05,
18,37,70.77,
15,38,70.65,
16,39,70.0,
18,40,70.82,
18,41,70.79,
18,42,70.21,
20,43,69.69,
18,44,70.05,
17,45,70.5,
15,46,71.18,
30,25,71.33,
27,26,72.09,
33,27,71.71,
33,28,71.22,
33,29,71.05,
29,30,71.39,
31,31,71.05,
30,32,70.36,
29,33,71.01,
27,34,70.88,
28,35,71.24,
26,36,70.98,
28,37,70.9,
30,38,70.68,
27,39,71.09,
30,40,71.3,
25,41,70.79,
24,42,70.58,
24,43,71.45,
25,45,71.34,
27,24,72.3,
33,25,72.18,
35,26,72.07,
30,27,72.28,
23,28,71.44,
29,29,71.53,
31,30,71.26,
29,31,70.92,
29,32,71.48,
27,33,71.31,
27,34,71.99,
31,35,71.47,
28,36,71.74,
24,37,71.41,
27,38,70.99,
33,39,71.83,
26,42,71.47,
27,23,72.25,
33,24,71.69,
33,25,70.78,
30,26,70.7,
31,27,70.77,
29,28,71.27,
26,29,70.27,
31,30,71.0,
28,31,71.25,
29,32,71.08,
32,33,71.64,
28,34,71.05,
26,35,70.78,
28,36,71.34,
28,37,71.2,
30,38,71.27,
21,39,71.08,
24,40,71.57,
30,24,71.86,
30,25,71.55,
26,26,70.9,
26,27,71.47,
27,28,71.12,
26,29,71.09,
23,30,71.05,
25,31,70.77,
23,32,71.62,
22,33,71.69,
20,34,72.17,
18,35,70.31,
22,36,70.92,
22,37,70.82,
21,38,71.11,
25,39,70.16,
22,40,71.43,
25,41,71.46,
20,42,72.61,
20,43,72.98,
22,44,70.71,
25,45,72.25,
18,46,71.58,
28,25,71.86,
28,26,71.51,
27,27,70.09,
25,28,70.3,
26,29,70.97,
26,30,71.5,
28,31,71.19,
25,32,70.8,
22,33,70.12,
23,34,70.6,
21,35,71.35,
22,36,71.15,
24,37,72.0,
23,38,71.9,
24,39,71.64,
25,40,71.92,
27,41,70.86,
29,42,71.31,
26,43,70.74,
26,44,71.6,
27,28,71.14,
25,29,70.39,
25,30,70.79,
29,31,72.25,
27,32,72.34,
20,33,71.9,
31,34,71.69,
20,35,71.39,
25,37,72.06,
28,31,71.6,
30,34,70.96,
33,35,71.27,
35,36,70.85,
36,37,70.91,
32,38,70.81,
35,39,71.15,
36,40,72.12,
23,21,72.66,
21,22,71.86,
34,23,71.51,
32,24,71.32,
30,25,70.34,
24,26,70.98,
27,27,70.66,
25,28,70.22,
24,29,70.67,
28,30,71.66,
26,31,71.11,
23,32,71.05,
25,33,71.56,
16,34,71.17,
30,40,72.2,
30,41,72.14,
27,25,73.03,
30,26,71.76,
25,27,72.46,
26,28,71.01,
26,29,71.53,
31,30,71.16,
31,31,71.63,
31,32,71.3,
26,33,70.26,
28,34,71.13,
31,35,71.05,
29,36,72.14,
23,23,72.69,
35,24,71.97,
35,25,71.83,
34,26,71.37,
31,27,70.95,
30,28,71.95,
26,29,70.51,
28,30,71.07,
27,31,70.98,
27,32,70.78,
26,33,71.13,
28,34,71.49,
30,35,71.66,
30,36,70.88,
30,37,71.44,
30,38,70.41,
28,39,71.2,
27,40,71.56,
27,42,72.19,
30,29,71.02,
34,30,71.11,
31,31,71.47,
27,32,72.01,
35,33,72.61,
24,39,72.45,
31,23,71.06,
30,24,70.94,
26,25,70.98,
26,26,71.1,
28,27,71.06,
25,28,70.58,
27,29,71.74,
30,30,70.66,
28,31,71.49,
28,32,70.32,
29,33,72.64,
29,34,72.42,
29,35,70.64,
31,36,70.86,
29,37,71.49,
29,38,70.9,
30,39,70.25,
25,40,70.58,
25,41,70.24,
26,42,70.18,
26,43,72.16,
24,44,70.56,
28,25,71.54,
23,26,72.06,
24,27,71.04,
26,28,71.41,
23,29,71.2,
21,30,71.48,
23,31,71.57,
25,32,71.44,
25,33,70.81,
24,34,70.95,
22,35,70.9,
23,36,71.39,
27,37,71.49,
23,38,70.9,
19,39,70.69,
25,40,70.44,
19,41,71.43,
25,42,70.7,
22,43,70.74,
22,44,71.33,
22,45,71.08,
21,46,70.79,
22,47,70.95,
28,25,72.17,
27,26,71.82,
28,27,71.43,
21,28,70.92,
26,29,71.51,
29,30,70.72,
25,31,70.72,
24,32,71.96,
24,33,71.41,
21,34,70.97,
23,35,70.84,
25,36,70.45,
24,37,70.89,
21,38,71.36,
21,39,71.4,
27,40,71.48,
14,42,70.57,
17,43,70.43,
27,44,71.29,
31,28,71.2,
31,29,71.28,
27,30,70.99,
30,31,71.41,
27,32,70.12,
24,33,71.01,
26,34,71.34,
25,35,70.46,
26,36,70.7,
26,37,70.69,
28,38,70.79,
25,39,70.72,
29,40,71.08,
29,41,71.03,
31,42,70.75,
34,43,70.92,
27,44,71.44,
27,27,71.59,
32,28,72.05,
30,29,71.36,
19,30,71.26,
30,32,71.88,
28,33,72.2,
31,34,71.72,
27,35,71.23,
31,36,71.8,
29,38,70.45,
30,39,70.09,
28,40,70.14,
23,41,71.73,
24,26,71.58,
28,27,71.25,
25,28,70.71,
27,29,71.39,
22,30,70.78,
24,31,70.93,
26,32,71.2,
22,33,70.74,
21,34,71.12,
22,35,70.6,
19,36,71.61,
21,37,70.37,
25,38,70.95,
24,39,71.11,
22,40,70.57,
21,41,70.45,
18,42,71.16,
21,43,70.48,
18,44,70.87,
17,45,71.46,
21,46,71.52,
22,47,71.09,
30,29,72.12,
31,30,72.56,
30,31,72.11,
29,32,71.1,
30,33,71.2,
35,34,72.03,
20,35,71.15,
29,37,72.11,
32,38,71.29,
34,39,71.55,
27,40,71.63,
26,26,72.64,
37,27,71.61,
36,28,71.89,
35,29,71.22,
34,30,70.93,
31,31,72.01,
31,32,70.65,
32,33,70.84,
31,34,71.74,
31,35,71.11,
31,36,70.82,
31,37,71.18,
30,38,71.52,
31,39,71.63,
34,40,71.55,
34,41,72.6,
20,42,72.08,
30,23,71.83,
30,24,71.32,
31,25,71.53,
30,26,71.49,
31,27,72.7,
23,28,73.34,
25,29,72.17,
27,30,71.87,
25,31,71.32,
26,32,71.62,
27,34,71.48,
27,35,71.3,
27,36,72.06,
16,37,70.94,
30,23,71.82,
33,24,71.93,
31,25,71.18,
33,26,71.71,
31,27,71.13,
30,28,71.36,
33,29,71.19,
29,30,71.72,
30,33,71.43,
20,34,70.65,
32,35,70.95,
31,36,70.79,
31,37,70.19,
31,38,70.4,
26,39,71.0,
22,23,72.93,
24,24,71.29,
33,25,71.93,
30,26,72.03,
30,27,71.53,
30,28,71.01,
25,29,71.64,
28,30,71.62,
30,31,72.05,
25,32,70.61,
26,33,70.98,
28,34,71.4,
27,35,71.35,
29,36,71.01,
26,37,70.69,
28,38,71.27,
28,39,72.01,
18,40,71.3,
28,41,71.51,
17,42,71.29,
31,35,70.92,
35,36,71.93,
35,37,71.5,
18,38,71.53,
19,26,73.05,
29,27,71.93,
30,28,71.52,
33,29,71.89,
32,30,70.76,
29,31,70.93,
31,32,71.83,
31,33,71.59,
26,34,70.98,
27,35,71.31,
23,36,72.11,
25,37,71.5,
25,38,71.82,
26,39,71.03,
27,40,71.74,
28,41,71.28,
24,42,71.63,
28,25,70.78,
26,26,71.48,
27,27,71.56,
24,28,71.79,
26,29,71.35,
26,30,71.13,
25,31,71.12,
30,32,70.84,
23,33,71.33,
22,34,71.32,
19,35,71.42,
20,36,71.07,
25,37,71.26,
22,38,71.19,
23,39,71.94,
23,40,71.33,
25,41,70.85,
26,42,71.74,
22,43,70.83,
23,44,71.0,
15,22,71.38,
28,23,71.81,
24,24,72.55,
28,25,72.35,
21,26,70.49,
28,27,71.74,
26,28,71.17,
26,29,70.12,
26,30,70.38,
25,31,71.08,
24,32,71.24,
22,33,70.42,
22,34,70.68,
21,35,71.0,
26,36,71.77,
24,37,71.1,
29,28,71.46,
30,29,71.22,
29,30,71.16,
27,31,71.6,
29,32,72.14,
26,33,71.88,
31,34,70.72,
26,35,71.4,
24,36,70.9,
24,37,71.63,
24,38,71.36,
25,39,70.8,
25,40,71.5,
21,41,71.95,
22,42,70.94,
19,43,70.66,
23,44,70.52,
23,45,71.91,
21,46,73.15,
21,47,71.71,
29,25,71.11,
33,26,71.38,
31,27,71.88,
29,29,71.11,
31,30,71.21,
33,31,71.34,
31,32,71.23,
30,33,71.39,
36,34,71.82,
30,29,72.04,
34,30,72.72,
25,31,71.93,
30,32,71.22,
29,33,71.75,
27,34,71.14,
30,35,70.66,
27,36,70.91,
27,37,72.12,
27,40,70.81,
30,41,71.06,
30,42,71.41,
26,43,71.48,
30,44,71.83,
25,23,73.07,
28,24,71.99,
29,25,72.57,
32,26,71.56,
31,27,71.6,
30,28,71.74,
31,29,71.09,
28,30,70.83,
25,31,69.83,
23,32,70.6,
25,33,71.76,
26,34,70.16,
26,35,70.46,
27,36,71.33,
27,37,71.07,
29,38,71.49,
29,39,71.52,
32,40,73.79,
29,41,73.92,
28,42,72.14,
21,43,72.1,
24,24,72.13,
32,25,71.43,
31,26,71.13,
27,27,70.82,
29,28,70.36,
27,29,70.51,
27,30,69.96,
24,31,70.28,
26,32,70.94,
19,33,70.58,
23,34,70.41,
26,35,70.17,
23,36,71.54,
27,37,70.69,
25,38,70.52,
23,39,70.66,
21,40,70.63,
20,41,71.21,
29,25,72.06,
35,26,72.84,
31,27,72.71,
32,28,72.73,
33,29,72.25,
27,30,71.03,
28,31,71.24,
31,32,72.61,
28,33,72.19,
28,34,71.43,
29,35,71.31,
30,36,71.48,
30,37,70.56,
28,38,70.54,
29,39,71.12,
18,40,71.98,
29,26,71.89,
30,27,71.89,
30,28,71.04,
23,29,71.61,
28,30,72.0,
24,31,71.96,
24,32,70.88,
26,33,71.2,
25,34,71.21,
24,35,71.77,
22,36,71.73,
24,37,70.68,
24,38,71.0,
22,39,71.0,
20,40,71.19,
24,41,70.67,
17,42,71.45,
20,43,71.66,
24,44,71.28,
17,45,72.11,
27,24,71.99,
29,25,72.64,
25,26,71.95,
30,27,71.44,
32,28,71.9,
30,29,71.72,
29,30,71.18,
26,31,71.51,
30,32,71.54,
26,33,71.25,
24,34,71.0,
28,35,71.78,
28,36,72.2,
33,37,71.63,
31,38,71.24,
31,39,72.24,
27,24,72.12,
35,25,72.5,
32,26,72.14,
35,27,71.73,
33,28,71.53,
36,29,71.55,
33,30,71.22,
32,31,71.56,
34,32,73.56,
21,33,72.63,
27,36,70.88,
32,37,71.87,
33,38,71.53,
22,39,72.6,
26,30,70.96,
26,31,69.8,
25,32,70.21,
25,33,71.04,
25,34,70.84,
24,35,71.01,
26,36,70.99,
24,37,70.38,
25,38,70.1,
23,39,70.42,
22,40,70.79,
25,41,70.72,
23,42,70.04,
20,43,70.13,
23,44,70.71,
25,45,71.23,
21,46,71.32,
22,47,71.34,
22,48,72.36,
21,49,72.67,
22,28,71.56,
25,29,71.03,
25,30,71.27,
28,31,70.89,
21,32,71.87,
21,33,71.2,
20,34,71.17,
21,35,71.24,
22,36,71.01,
19,37,71.28,
20,38,71.62,
16,39,70.39,
18,40,71.13,
18,41,70.38,
19,42,70.15,
15,43,70.76,
16,44,70.87,
16,45,71.42,
20,46,71.22,
19,47,72.74,
27,30,71.87,
27,31,71.64,
26,32,71.2,
25,33,70.88,
23,34,71.49,
24,35,70.44,
26,36,71.08,
22,37,70.73,
24,38,70.43,
25,39,71.23,
23,40,71.45,
23,41,70.8,
24,42,70.91,
22,43,71.13,
25,44,72.66,
21,45,71.81,
21,46,72.65,
20,47,71.24,
20,48,72.79,
32,22,72.67,
33,23,72.65,
30,24,72.35,
31,25,71.42,
29,26,72.59,
31,27,72.2,
32,28,71.78,
24,29,73.88,
28,30,71.47,
29,31,72.15,
26,32,70.71,
28,33,71.77,
27,34,72.01,
27,35,72.26,
28,36,72.45,
20,37,71.16,
27,28,71.44,
31,29,71.88,
29,30,71.67,
29,31,70.8,
24,32,71.44,
26,33,70.36,
27,34,70.81,
26,35,70.63,
23,36,71.05,
23,37,71.28,
24,38,71.72,
16,39,70.72,
22,40,71.06,
21,41,71.46,
19,42,70.25,
20,43,71.72,
18,27,72.98,
26,28,72.45,
25,29,73.22,
26,30,71.81,
28,31,71.65,
27,32,71.65,
28,33,72.0,
27,34,71.21,
27,35,70.37,
25,36,71.1,
26,37,71.27,
26,38,71.06,
24,39,71.01,
28,40,71.44,
28,41,70.72,
27,42,71.28,
19,43,71.97,
22,44,71.87,
28,23,72.34,
27,24,72.0,
21,25,71.96,
25,26,71.53,
19,27,71.22,
26,28,72.16,
24,29,72.38,
21,30,71.3,
23,31,71.56,
27,32,71.09,
22,33,71.49,
27,34,70.23,
26,35,70.4,
21,36,70.42,
23,37,70.76,
22,38,70.77,
24,39,71.15,
23,40,71.07,
24,41,71.89,
35,28,72.08,
34,29,71.63,
34,30,71.71,
33,31,72.38,
31,32,71.95,
31,33,71.94,
31,34,70.92,
30,35,70.6,
31,36,70.88,
31,37,71.32,
28,38,71.64,
31,39,71.13,
24,40,72.43,
22,41,70.97,
30,42,71.71,
32,43,71.36,
32,45,71.92,
30,24,70.9,
28,25,70.6,
29,26,70.39,
28,27,71.54,
26,28,71.03,
25,29,71.15,
25,30,71.43,
27,31,70.56,
24,32,70.79,
21,33,70.61,
20,34,71.26,
20,35,71.32,
17,36,71.27,
24,37,70.72,
23,38,70.84,
24,39,70.9,
24,40,71.22,
20,41,71.4,
16,42,72.02,
28,29,72.01,
31,30,71.81,
28,31,71.01,
28,32,72.34,
30,33,73.13,
28,34,72.26,
31,35,72.13,
32,36,71.61,
29,37,71.02,
27,38,71.77,
27,39,72.19,
25,40,70.95,
30,41,71.27,
27,42,71.71,
28,43,71.33,
30,44,71.75,
27,45,71.45,
31,47,72.07,
24,24,72.55,
29,25,72.78,
31,26,73.34,
24,27,72.1,
28,28,71.6,
25,29,71.77,
33,30,71.74,
29,31,71.4,
29,32,71.9,
15,33,70.4,
25,35,70.89,
22,36,70.24,
24,37,70.24,
24,38,70.64,
28,39,71.35,
28,40,72.24,
24,25,72.92,
25,26,72.97,
27,27,72.09,
34,28,72.5,
27,29,71.73,
24,30,73.21,
30,31,72.17,
33,32,71.96,
19,33,70.54,
30,34,71.45,
32,35,72.01,
30,36,71.26,
31,37,71.24,
29,38,71.59,
32,39,72.45,
25,40,70.62,
25,41,71.22,
28,42,71.49,
25,43,72.39,
32,27,72.0,
30,28,72.06,
27,29,70.64,
22,30,70.98,
28,31,71.07,
23,32,71.0,
28,33,71.4,
27,34,71.18,
23,35,70.81,
26,36,70.63,
23,37,71.91,
25,38,71.37,
25,39,71.05,
22,40,71.18,
24,41,71.23,
20,42,72.12,
20,43,71.07,
20,44,70.84,
22,30,69.95,
21,31,70.74,
20,32,70.45,
17,33,70.89,
20,34,70.97,
19,35,71.06,
20,36,70.28,
20,37,70.42,
19,38,70.63,
18,39,71.59,
17,40,71.84,
16,41,70.65,
16,42,70.84,
15,43,70.81,
16,44,70.93,
15,45,70.37,
16,46,70.98,
22,23,73.55,
33,24,72.72,
34,25,73.34,
30,26,71.67,
31,27,72.16,
27,28,71.33,
29,29,70.25,
27,30,71.86,
25,31,71.47,
29,32,71.11,
26,33,70.78,
22,34,72.23,
28,35,71.52,
23,36,71.8,
30,37,71.96,
20,38,71.92,
27,23,72.35,
32,24,71.78,
33,25,71.68,
32,26,71.72,
30,27,71.43,
31,28,71.1,
31,29,71.38,
31,30,70.94,
31,31,70.95,
30,32,70.4,
26,33,70.32,
25,34,71.14,
24,35,71.39,
27,36,71.35,
31,37,71.59,
25,39,72.37,
31,30,71.88,
35,31,72.35,
36,32,72.19,
34,33,72.89,
31,34,72.12,
34,35,71.86,
30,36,71.54,
29,37,71.39,
34,38,71.47,
25,39,71.47,
33,40,71.81,
30,41,70.89,
28,42,70.74,
28,43,71.12,
28,44,71.72,
29,45,71.14,
17,46,72.46,
30,26,71.8,
33,27,72.48,
31,28,72.11,
29,29,71.3,
32,30,72.74,
29,31,71.55,
32,32,71.84,
28,33,71.13,
29,34,70.81,
29,35,71.11,
33,36,71.85,
29,37,70.69,
31,38,71.43,
31,39,71.62,
21,40,72.21,
21,41,72.66,
25,33,71.64,
24,34,70.96,
25,35,71.18,
25,36,71.04,
23,37,71.13,
25,38,71.58,
16,39,71.0,
23,40,70.68,
25,41,70.78,
24,42,70.95,
24,43,70.84,
23,44,70.37,
23,45,70.03,
18,46,70.09,
21,47,70.66,
18,48,70.39,
30,28,72.63,
25,29,72.71,
26,30,72.08,
29,31,71.15,
26,32,71.81,
24,33,71.78,
28,34,71.53,
29,35,70.76,
22,36,70.51,
20,37,71.1,
24,38,71.83,
23,39,71.13,
24,40,71.27,
21,41,70.62,
20,42,69.86,
19,43,71.08,
15,44,71.27,
28,24,71.49,
31,25,71.75,
29,26,72.02,
28,27,71.54,
25,28,71.72,
26,29,72.0,
25,30,71.11,
26,31,71.89,
30,32,71.33,
24,33,71.66,
27,34,72.12,
29,35,71.39,
28,36,71.3,
26,37,71.56,
26,38,71.93,
28,39,71.49,
31,24,72.57,
27,25,72.76,
33,26,71.18,
31,27,71.21,
33,28,72.11,
31,29,71.9,
31,30,71.55,
28,33,71.15,
33,34,71.38,
17,35,71.52,
26,27,70.93,
25,28,70.95,
22,29,72.31,
21,30,70.92,
24,31,71.43,
22,32,73.7,
26,33,71.38,
24,34,70.35,
26,35,70.13,
23,36,71.19,
21,37,71.66,
21,38,71.05,
24,39,70.7,
22,40,71.61,
24,41,70.85,
23,42,71.45,
19,43,71.85,
25,31,71.09,
26,32,71.29,
26,33,71.75,
28,34,71.65,
30,35,71.11,
29,36,70.44,
27,37,70.78,
29,38,70.98,
30,39,70.59,
31,40,71.07,
28,41,71.48,
21,42,71.43,
28,43,71.99,
27,44,72.68,
26,45,72.31,
25,46,71.4,
28,47,72.85,
24,28,71.28,
24,29,70.01,
24,30,71.21,
20,31,71.3,
21,32,71.0,
18,33,71.27,
22,34,70.88,
21,35,71.23,
25,36,70.45,
20,37,70.81,
18,38,70.8,
19,39,70.04,
18,40,70.08,
16,41,70.88,
18,42,69.95,
16,43,71.43,
26,30,72.05,
27,31,72.06,
25,32,71.74,
26,33,71.45,
25,34,71.49,
25,35,71.7,
30,36,70.77,
25,37,71.46,
27,38,71.81,
25,39,71.9,
26,40,71.49,
22,41,71.25,
23,42,70.41,
20,43,71.65,
27,44,71.35,
21,45,71.47,
26,28,72.52,
27,29,72.48,
28,30,72.2,
26,31,72.09,
28,32,72.91,
24,33,72.37,
29,34,71.5,
26,35,71.9,
22,36,71.17,
24,37,72.68,
25,38,72.02,
26,39,71.82,
27,40,72.47,
18,41,71.05,
25,42,71.5,
18,24,72.48,
35,25,72.39,
33,26,72.06,
34,27,71.93,
35,28,71.83,
32,29,72.23,
35,30,71.93,
34,31,71.85,
38,32,71.63,
35,33,71.11,
32,34,71.28,
34,35,71.9,
31,36,71.45,
34,37,72.16,
34,24,72.31,
26,25,73.19,
30,26,72.02,
33,27,72.77,
30,28,71.29,
38,29,72.1,
31,30,71.32,
35,31,71.25,
33,32,71.12,
32,33,71.24,
30,34,70.62,
32,35,71.72,
25,36,72.58,
29,24,71.66,
31,25,71.93,
25,26,71.87,
29,27,71.12,
26,28,70.92,
28,29,71.99,
22,30,70.47,
27,31,71.02,
31,32,71.23,
21,33,70.54,
22,34,71.47,
18,35,71.69,
18,36,69.79,
0,21,69.59,
32,22,69.99,
31,23,70.3,
30,24,71.09,
29,25,70.72,
30,26,71.46,
26,27,71.47,
31,28,71.15,
29,29,70.64,
28,30,69.96,
30,25,71.06,
33,26,71.62,
32,27,71.27,
28,28,71.11,
19,29,71.62,
27,30,70.76,
27,31,70.7,
22,32,71.04,
27,33,70.04,
28,25,71.19,
28,26,70.62,
30,27,70.5,
28,28,69.9,
29,29,70.31,
23,30,71.07,
25,31,72.45,
27,32,71.07,
17,33,70.85,
17,34,70.92,
22,35,70.28,
24,36,70.04,
28,23,73.36,
28,26,72.08,
30,28,70.38,
33,29,70.67,
28,30,70.79,
30,31,70.27,
32,32,70.96,
30,33,70.22,
28,34,70.07,
32,23,70.39,
29,24,70.94,
27,25,71.02,
31,26,71.14,
20,27,69.97,
23,28,70.56,
27,29,71.36,
25,30,70.47,
26,31,70.13,
28,25,72.12,
31,27,70.39,
33,28,70.76,
33,29,69.91,
30,30,70.69,
33,31,70.73,
25,32,70.51,
31,33,70.66,
30,34,70.44,
28,35,70.35,
28,36,70.26,
34,25,71.21,
28,26,70.11,
27,27,70.43,
31,28,71.24,
32,29,71.32,
22,30,71.06,
28,32,72.24,
26,35,70.05,
27,36,70.27,
30,25,70.66,
27,26,70.76,
27,27,70.78,
21,28,69.89,
26,29,71.23,
25,30,70.38,
27,31,70.54,
24,32,70.3,
23,25,70.93,
25,26,71.1,
26,27,70.75,
26,28,70.49,
22,29,71.04,
19,30,70.55,
27,31,70.87,
23,32,69.88,
24,33,70.31,
30,25,72.85,
24,30,73.16,
27,32,71.56,
30,33,72.0,
23,34,70.36,
18,25,70.53,
18,26,70.63,
19,27,70.92,
15,28,71.0,
18,29,71.08,
20,30,69.9,
19,31,70.5,
18,32,70.27,
17,33,69.9,
16,34,69.69,
18,35,70.63,
16,36,70.5,
16,37,71.44,
19,38,70.76,
20,39,70.37,
30,29,71.19,
29,30,70.6,
27,31,70.56,
32,32,70.81,
24,33,71.12,
24,34,71.12,
26,35,70.65,
25,36,70.4,
21,37,71.01,
22,38,71.52,
22,39,70.39,
25,28,70.92,
31,29,70.76,
32,30,70.97,
25,31,71.13,
25,32,71.17,
28,33,70.43,
27,24,72.29,
34,26,70.22,
27,27,71.12,
29,28,71.47,
30,29,71.09,
28,30,71.12,
29,31,70.97,
28,32,71.54,
27,33,71.22,
26,34,70.43,
34,27,70.54,
27,28,69.91,
28,29,71.03,
27,30,70.67,
25,31,70.9,
28,32,72.01,
28,33,70.37,
26,34,70.43,
28,35,70.48,
28,25,70.63,
34,26,70.98,
31,27,70.73,
30,28,70.94,
32,29,70.69,
28,30,70.84,
26,31,71.39,
34,32,71.07,
28,33,70.56,
27,34,70.48,
26,27,72.39,
33,28,70.93,
32,29,70.1,
34,30,70.58,
34,31,71.23,
32,32,70.84,
33,33,71.21,
31,34,70.32,
32,35,70.89,
31,36,70.11,
27,37,70.35,
30,38,70.49,
27,27,71.18,
26,28,70.38,
29,29,70.44,
27,30,70.25,
24,31,70.11,
26,32,70.78,
31,33,70.89,
22,34,70.48,
28,35,71.12,
28,36,70.64,
21,37,70.81,
22,38,70.53,
25,29,71.48,
27,30,71.27,
26,31,71.01,
28,32,71.24,
27,33,70.93,
30,34,70.98,
25,35,69.57,
28,36,70.62,
27,37,70.85,
27,38,71.01,
24,39,71.54,
22,40,71.22,
27,41,70.68,
29,42,70.53,
26,23,72.93,
31,28,71.28,
27,29,70.69,
29,30,70.89,
29,31,72.08,
20,32,70.86,
21,33,70.53,
32,24,71.51,
32,25,71.22,
31,26,71.04,
29,27,70.56,
30,28,71.04,
28,29,70.13,
29,30,71.17,
30,31,70.66,
25,32,70.54,
31,23,70.82,
28,24,70.49,
27,25,70.8,
27,26,70.0,
29,27,70.1,
27,28,70.76,
28,29,70.03,
28,30,70.1,
26,31,70.62,
26,32,70.3,
25,33,70.8,
23,34,70.65,
22,35,71.1,
23,36,70.55,
21,27,73.19,
31,29,71.05,
34,30,71.33,
30,31,70.56,
28,32,70.56,
27,33,71.22,
29,34,71.72,
29,35,70.91,
29,36,71.58,
16,37,71.39,
21,38,70.57,
22,27,72.0,
27,28,72.12,
32,30,71.83,
32,31,70.8,
35,32,71.2,
30,33,71.07,
31,34,71.14,
33,35,71.08,
